code,name,url
6267,ゼネラルパッカー,https://www.general-packer.co.jp/
6272,レオン自動機,https://www.rheon.com/jp/index.php
6277,ホソカワミクロン,https://www.hosokawamicron.co.jp/jp/ir/
6282,オイレス工業,https://www.oiles.co.jp/ir/
6287,サトー,https://www.sato.co.jp/about/ir/
6289,技研製作所,https://www.giken.com/ja/ir/
6294,オカダアイヨン,https://www.aiyon.co.jp/ir/
6298,ワイエイシイホールディングス,https://www.yac.co.jp/ja/ir.html
6306,日工,https://www.nikko-net.co.jp/ir/
6309,巴工業,https://www.tomo-e.co.jp/ir/
6310,井関農機,https://www.iseki.co.jp/ir/
6316,丸山製作所,http://www.maruyama.co.jp/ir/index.html
6317,北川鉄工所,https://www.kiw.co.jp/ir/index.html
6322,タクミナ,https://www.tacmina.co.jp/ir/
6325,タカキタ,http://www.takakita-net.co.jp/?page_id=47
6327,北川精機,http://www.kitagawaseiki.co.jp/kessan.html
6330,東洋エンジニアリング,https://www.toyo-eng.com/jp/ja/investors/
6331,三菱化工機,http://www.kakoki.co.jp/ir/index.html
6333,帝国電機製作所,http://www.teikokudenki.co.jp/ir/
6334,明治機械,https://ir.meiji-kikai.co.jp/ja/ir.html
6335,東京機械製作所,https://www.tks-net.co.jp/ir/
6343,フリージア・マクロス,http://www.freesiamacross-extruder.com/jp/investors_business.html
6356,日本ギア工業,https://www.nippon-gear.jp/ir/
6357,三精テクノロジーズ,https://www.sansei-technologies.com/ir/
6364,ＡＩＲＭＡＮ,https://www.airman.co.jp/ir/
6369,トーヨーカネツ,https://www.toyokanetsu.co.jp/ir/
6373,大同工業,https://www.did-daido.co.jp/ir/index.html
6378,木村化工機,https://www.kcpc.co.jp/irinformation
6381,アネスト岩田,https://www.anest-iwata.co.jp/ir/
6387,サムコ,https://www.samco.co.jp/ir/
6390,加藤製作所,http://www.kato-works.co.jp/ir/
6391,加地テック,http://www.kajitech.com/ir/
6393,油研工業,https://www.yuken.co.jp/ir/index
6402,兼松エンジニアリング,http://www.kanematsu-eng.jp/ir.html
6403,水道機工,https://www.suiki.co.jp/ir/
6408,小倉クラッチ,https://www.oguraclutch.co.jp/ir/
6424,高見沢サイバネティックス,https://www.tacy.co.jp/ir/
6445,ジャノメ,https://www.janome.co.jp/ir/
6464,ツバキ・ナカシマ,https://www.tsubaki-nakashima.com/jp/ir/
6467,ニチダイ,https://www.nichidai.jp/ir/
6469,放電精密加工研究所,https://www.hsk.co.jp/ja/ir.html
6474,不二越,http://www.nachi-fujikoshi.co.jp/ir/
6480,日本トムソン,https://www.ikont.co.jp/ir/
6482,ＹＵＳＨＩＮ,https://ir.ype.co.jp/ja/Top.html
6489,前澤工業,https://www.maezawa.co.jp/ja/ir.html
6493,ＮＩＴＴＡＮ,https://www.niv.co.jp/ir/
6494,ＮＦＫホールディングス,http://www.nfk-hd.co.jp/ir/
6495,宮入バルブ製作所,https://www.miyairi-valve.co.jp/ir/
6497,ハマイ,https://hamai-net.com/corporation/ir/index.html
6505,東洋電機製造,https://www.toyodenki.co.jp/ir/
6513,オリジン,https://www.origin.co.jp/ir/
6517,デンヨー,https://www.denyo.co.jp/ir/
6524,湖北工業,https://www.kohokukogyo.co.jp/ir/
6540,船場,https://www.semba1008.co.jp/ja/ir/
6557,ＡＩＡＩグループ,https://aiai-group.co.jp/ir/
6560,エル・ティー・エス,https://lt-s.jp/ir
6562,ジーニー,https://geniee.co.jp/ir/
6573,アジャイルメディア・ネットワーク,https://agilemedia.jp/ir
6613,ＱＤレーザ,https://www.qdlaser.com/ir/
6614,シキノハイテック,https://www.shikino.co.jp/ir/
6616,トレックス・セミコンダクター,https://ir.torex.co.jp/ja/index.html
6617,東光高岳,https://www.tktk.co.jp/ir/
6626,ＳＥＭＩＴＥＣ,http://www.semitec.co.jp/ir/index.html
6629,テクノホライゾン,https://www.technohorizon.co.jp/ir/
6637,寺崎電気産業,https://www.terasaki.co.jp/investor/
6638,ミマキエンジニアリング,https://ir.mimaki.com/
6643,戸上電機製作所,https://www.togami-elec.co.jp/ir/
6652,ＩＤＥＣ,https://jp.idec.com/idec-jp/ja/JPY/ir
6653,正興電機製作所,https://www.seiko-denki.co.jp/ir/
6654,不二電機工業,https://www.fujidk.co.jp/ir/
6659,メディアリンクス,https://jp.medialinks.com/investor-relations/
6664,オプトエレクトロニクス,https://www.opto.co.jp/ir.html
6675,サクサ,https://www.saxa.co.jp/ir/
6676,ＢＵＦＦＡＬＯ,https://melco-hd.jp/ir/top/index.html
6677,エスケーエレクトロニクス,http://www.sk-el.co.jp/ir/
6706,電気興業,https://denkikogyo.co.jp/ir/
6718,アイホン,https://www.aiphone.co.jp/ir/
6734,ニューテック,https://www.newtech.co.jp/ir/
6737,ＥＩＺＯ,https://www.eizo.co.jp/ir/
6740,ジャパンディスプレイ,https://www.j-display.com/ir/index.html#investors
6741,日本信号,https://www.signal.co.jp/ir/
6748,星和電機,https://www.seiwa.co.jp/ir/
6768,タムラ製作所,https://www.tamura-ss.co.jp/jp/finance/index.html
6769,ザインエレクトロニクス,https://www.thine.co.jp/corporate/investors/
6771,池上通信機,https://www.ikegami.co.jp/
6776,天昇電気工業,https://www.tensho-plastic.co.jp/ir/
6779,日本電波工業,https://www.ndk.com/jp/ir/index.html
6788,日本トリム,https://www.nihon-trim.co.jp/ir/
6794,フォスター電機,https://www.foster.co.jp/investors/index.html
6798,ＳＭＫ,https://www.smk.co.jp/company/ir/
6800,ヨコオ,https://www.yokowo.co.jp/ir/
6803,ティアック,https://www.teac.co.jp/jp/
6809,ＴＯＡ,https://www.toa.co.jp/ir/
6820,アイコム,https://www.icom.co.jp/
6822,大井電気,https://www.ooi.co.jp/ir
6824,新コスモス電機,https://www.new-cosmos.co.jp/ir/
6832,アオイ電子,http://www.aoi-electronics.co.jp/j/ir/index.html
6834,精工技研,https://www.seikoh-giken.co.jp/irinfo/index.html
6836,ぷらっとホーム,https://www.plathome.co.jp/ir/
6837,京写,https://www.kyosha.co.jp/ir/
6844,新電元工業,https://www.shindengen.co.jp/ir/
6848,東亜ディーケーケー,https://www.toadkk.co.jp/
6850,チノー,https://www.chino.co.jp/financial/
6853,共和電業,https://www.kyowa-ei.com/jpn/ir/index.html
6858,小野測器,https://www.onosokki.co.jp/HP-WK/company/ir/ir.htm
6859,エスペック,https://www.espec.co.jp/ir/
6863,ニレコ,https://www.nireco.jp/ir/
6864,エヌエフホールディングス,http://www.nfcorp.co.jp/
6866,日置電機,https://www.hioki.co.jp/jp/ir/
6867,リーダー電子,https://www.leader.co.jp/ir/
6882,三社電機製作所,https://www.sansha.co.jp/ir/
6888,アクモス,https://www.acmos.co.jp/
6894,パルステック工業,https://www.pulstec.co.jp/ir/
6897,ツインバード,http://www.twinbird.jp/
6904,原田工業,https://www.harada.com/jp/ir/
6905,コーセル,https://www.cosel.co.jp/corporate/ir/index.html
6907,ジオマテック,https://www.geomatec.co.jp/
6908,イリソ電子工業,https://www.iriso.co.jp/jp/ir/
6912,菊水ホールディングス,https://www.kikusui.co.jp/company-info/index_j.php
6914,オプテックスグループ,https://www.optexgroup.co.jp/
6918,アバールデータ,https://www.avaldata.co.jp/ir
6927,ヘリオス　テクノ　ホールディング,https://www.heliostec-hd.co.jp/ir/index.html
6932,遠藤照明,https://www.endo-lighting.co.jp/ir/
6937,古河電池,https://corp.furukawadenchi.co.jp/ja/ir.html
6941,山一電機,https://www.yamaichi.co.jp/ir/
6943,ＮＫＫスイッチズ,https://www.nkkswitches.co.jp/ir/index.html
6946,日本アビオニクス,https://www.avio.co.jp/company/ir/
6955,ＦＤＫ,https://www.fdk.co.jp/kessan-j/index.html
6961,エンプラス,https://www.enplas.co.jp/ir/
6962,大真空,https://www.kds.info/investors/
6973,協栄産業,https://www.kyoei.co.jp/ir.html
6986,双葉電子工業,https://www.futaba.co.jp/ir
6989,北陸電気工業,https://www.hdk.co.jp/japanese/financ_j/fnc000_j.htm
6994,指月電機製作所,https://www.shizuki.co.jp/financial/
6997,日本ケミコン,https://www.chemi-con.co.jp/company/ir/
6998,日本タングステン,https://www.nittan.co.jp/ir/
6999,ＫＯＡ,https://www.koaglobal.com/ir
7021,ニッチツ,https://www.nitchitsu.co.jp/ir/ir_news/
7037,テノ．ホールディングス,https://www.teno.co.jp/ja/ir.html
7038,フロンティア・マネジメント,https://www.frontier-mgmt.com/ir/
7044,ピアラ,https://www.piala.co.jp/IR/
7046,ＴＤＳＥ,https://www.tdse.jp/ir/
7058,共栄セキュリティーサービス,https://www.kyoei-ss.co.jp/ir
7065,ユーピーアール,https://www.upr-net.co.jp/ir/
7088,フォーラムエンジニアリング,https://www.forumeng.co.jp/ir/
7095,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,https://macbee-planet.com/ir/
7122,近畿車輛,https://www.kinkisharyo.co.jp/ir/
7128,フルサト・マルカホールディングス,https://www.unisol-gr.com/ir
7150,島根銀行,https://www.shimagin.co.jp/toshi/zaimu/
7161,じもとホールディングス,https://www.jimoto-hd.co.jp/ir/
7175,今村証券,https://www.imamura.co.jp/ir/index.html
7184,富山第一銀行,https://www.first-bank.co.jp/ir/
7212,エフテック,https://www.ftech.co.jp/ir-calendar/
7215,ファルテック,https://faltec.co.jp/ir/
7217,テイン,https://www.tein.co.jp/ir.html
7219,エッチ・ケー・エス,https://www.hks-global.com/ir/index.html
7228,デイトナ,http://corporate.daytona.co.jp/ja/ir.html
7229,ユタカ技研,https://www.yutakagiken.co.jp/ir/
7238,曙ブレーキ工業,https://www.akebono-brake.com/ir/
7239,タチエス,http://www.tachi-s.co.jp/shareholder.html
7241,フタバ産業,https://www.futabasangyo.com/ir/
7244,市光工業,https://www.ichikoh.com/ir/
7246,プレス工業,https://www.presskogyo.co.jp/ir/
7247,ミクニ,https://www.mikuni.co.jp/ir/
7255,桜井製作所,https://sakurai-net.co.jp/news/
7256,河西工業,http://www.kasai.co.jp/ir/
7266,今仙電機製作所,https://www.imasen.co.jp/ir/
7271,安永,https://www.fine-yasunaga.co.jp/ir/index.html
7280,ミツバ,https://www.mitsuba.co.jp/jp/ir/index.html
7291,日本プラスト,https://www.n-plast.co.jp/ir/
7294,ヨロズ,https://www.yorozu-corp.co.jp/investors/
7297,カーメイト,https://www.carmate.co.jp/investors/index.html
7343,ブロードマインド,https://www.b-minded.com/investor/
7347,マーキュリアホールディングス,https://www.mercuria.jp/ir.html
7367,セルム,https://www.celm.co.jp/ir/
7388,ＦＰパートナー,https://fpp.jp/ir/
7416,はるやまホールディングス,http://www.haruyama.co.jp/ir/
7420,佐鳥電機,https://www.satori.co.jp/ir.html
7433,伯東,https://www.hakuto.co.jp/irinfo/
7438,コンドーテック,https://www.kondotec.co.jp/ir/
7455,パリミキホールディングス,https://www.paris-miki.com/hd/investor/
7466,ＳＰＫ,https://www.spk.co.jp/irinfo/
7467,萩原電気ホールディングス,https://www.hagiwara.co.jp/ir/
7472,鳥羽洋行,https://www.toba.co.jp/ir/index.html
7480,スズデン,https://www.suzuden.co.jp/ir/irnews/
7494,コナカ,https://www.konaka.co.jp/ir/
7500,西川計測,https://www.nskw.co.jp/ir/index.php
7510,たけびし,https://www.takebishi.co.jp/company/ir/
7521,ムサシ,https://www.musashinet.co.jp/ir/
7522,ワタミ,https://www.watami.co.jp/
7527,システムソフト,https://www.systemsoft.co.jp/ir
7537,丸文,https://www.marubun.co.jp/ir/
7561,ハークスレイ,https://www.hurxley.co.jp/ir/
7565,萬世電機,http://www.mansei.co.jp/ir/index.html
7567,栄電子,https://sakae-denshi.com/ir_main/
7570,橋本総業ホールディングス,https://www.hat-hd.co.jp/ir
7600,日本エム・ディ・エム,https://www.jmdm.co.jp/ir/
7601,ポプラ,https://www.poplar-cvs.co.jp/ir/index.php
7606,ユナイテッドアローズ,https://www.united-arrows.co.jp/ir/
7609,ダイトロン,https://www.daitron.co.jp/ir/
7610,テイツー,https://www.tay2.co.jp/ir/
7628,オーハシテクニカ,https://www.ohashi.co.jp/ja/ir.html
7637,白銅,https://www.hakudo.co.jp/ir/index.html
7640,トップカルチャー,https://www.topculture.co.jp/ir/
7643,ダイイチ,https://www.daiichi-d.co.jp/ir
7670,オーウエル,https://www.owell.co.jp/ir/
7702,ＪＭＳ,http://www.jms.cc/ir/index.html
7707,プレシジョン・システム・サイエンス,http://www.pss.co.jp/ir/
7713,シグマ光機,https://www.sigma-koki.com/ir/
7715,長野計器,https://www.naganokeiki.co.jp/ir/index.html
7717,ブイ・テクノロジー,https://www.vtec.co.jp/ja/ir.html
7718,スター精密,https://star-m.jp/ir/
7721,東京計器,https://www.tokyokeiki.jp/ir/
7722,国際計測器,http://www.kokusaikk.co.jp/ir/
7723,愛知時計電機,https://www.aichitokei.co.jp/ir/
7725,インターアクション,http://www.inter-action.co.jp/ir/
7726,黒田精工,https://www.kuroda-precision.co.jp/ir/
7743,シード,https://www.seed.co.jp/company/ir/index.html
7745,Ａ＆Ｄホロンホールディングス,https://andholon.com/ir/
7746,岡本硝子,https://ogc-jp.com/irinfo/
7760,ＩＭＶ,https://www.imv.co.jp/ir/
7774,ジャパン・ティッシュエンジニアリング,https://www.jpte.co.jp/investors/index.html
7779,ＣＹＢＥＲＤＹＮＥ,https://www.cyberdyne.jp/company/IR.html
7780,メニコン,https://www.menicon.co.jp/company/ir/
7792,コラントッテ,https://colantotte.co.jp/ir/
7794,イーディーピー,https://www.d-edp.jp/ir/
7819,粧美堂,https://www.shobido-corp.co.jp/ir/
7826,フルヤ金属,http://www.furuyametals.co.jp/
7839,ＳＨＯＥＩ,https://www.shoei.com/ir/
7840,フランスベッドホールディングス,https://francebed-hd.co.jp/ir/
7844,マーベラス,https://corp.marv.jp
7856,萩原工業,https://www.hagihara.co.jp/
7860,エイベックス,https://avex.com/jp/ja/ir/
7863,平賀,https://ir.pp-hiraga.co.jp/
7868,広済堂ホールディングス,https://www.kosaido.co.jp/ir/
7871,フクビ化学工業,https://www.fukuvi.co.jp/ir
7885,タカノ,https://www.takano-net.co.jp/portal/ir/
7887,南海プライウッド,http://www.nankaiplywood.co.jp/
7893,プロネクサス,https://www.pronexus.co.jp/ir/
7902,ソノコム,https://www.sonocom.co.jp/ir/index.html
7908,きもと,https://www.kimoto.co.jp/investor
7914,共同印刷,https://www.kyodoprinting.co.jp/ir_info/
7915,ＮＩＳＳＨＡ,https://www.nissha.com/ir/index.html
7917,ＺＡＣＲＯＳ,https://www.zacros.co.jp/ir/
7918,ヴィア・ホールディングス,https://www.via-hd.co.jp/ir/
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,https://www.takara-company.co.jp/ir/
7923,トーイン,https://www.toin.co.jp/ir/index.html
7925,前澤化成工業,https://www.maezawa-k.co.jp/corporate/ir/
7931,未来工業,https://www.mirai.co.jp/ir/
7932,ニッピ,https://www.nippi-inc.co.jp/IR_info/tabid/62/Default.aspx
7938,リーガルコーポレーション,https://www.regal.co.jp/shoes/c/c90/
7942,ＪＳＰ,https://www.co-jsp.co.jp/ir/index.html
7949,小松ウオール工業,https://www.komatsuwall.co.jp/ir/index.html
7952,河合楽器製作所,https://www.kawai.co.jp/ir/
7953,菊水化学工業,https://www.kikusui-chem.co.jp/ir/
7955,クリナップ,https://cleanup.jp/ir/
7962,キングジム,https://www.kingjim.co.jp/ir/
7963,興研,https://www.koken-ltd.co.jp/ir/
7975,リヒトラブ,https://www.lihit-lab.com/company/ir/index.html
7979,松風,https://www.shofu.co.jp/ir/
7985,ネポン,http://www.nepon.co.jp/ir
7990,グローブライド,https://www.globeride.co.jp/ir/
7992,セーラー万年筆,https://sailor.co.jp/ir/
7995,バルカー,https://www.valqua.co.jp/ir/
7999,ＭＵＴＯＨホールディングス,https://www.mutoh-hd.co.jp/ir/index.html
8005,スクロール,https://www.scroll.jp/ir/
8008,ヨンドシーホールディングス,https://yondoshi.co.jp/ir/message/
8011,三陽商会,https://www.sanyo-shokai.co.jp/company/ir/
8014,蝶理,https://www.chori.co.jp/ir/
8037,カメイ,https://www.kamei.co.jp/ir/index.html
8041,ＯＵＧホールディングス,https://www.oug.co.jp/ja/ir.html
8043,スターゼン,https://www.starzen.co.jp/ir/index.html
8045,横浜丸魚,https://www.yokohama-maruuo.co.jp/investor.html
8046,丸藤シートパイル,https://www.mrfj.co.jp/ir
8052,椿本興業,http://www.tsubaki.co.jp/ir/main.htm
8061,西華産業,https://seika.com/ir/
8070,東京産業,https://www.tscom.co.jp/ir/
8075,神鋼商事,https://www.shinsho.co.jp/ir/
8076,カノークス,https://www.canox.co.jp/ir/
8079,正栄食品工業,https://www.shoeifoods.co.jp/ir
8081,カナデン,https://www.kanaden.co.jp/
8093,極東貿易,https://www.kbk.co.jp/ja/ir
8095,アステナホールディングス,https://www.astena-hd.com/ir.html
8101,ＧＳＩクレオス,https://www.gsi.co.jp/ja/ir.html
8103,明和産業,https://www.meiwa.co.jp/ir/
8125,ワキタ,https://www.wakita.co.jp/ir/
8132,シナネンホールディングス,https://sinanengroup.co.jp/ir/
8135,ゼット,https://zett.jp/corporate/ir
8137,サンワテクノス,https://www.sunwa.co.jp/ir/index.html
8138,三京化成,https://www.sankyokasei-corp.co.jp/ir/index.html
8141,新光商事,https://www.shinko-sj.co.jp/ir/
8143,ラピーヌ,https://www.lapine.co.jp/ir.html
8144,デンキョーグループホールディングス,https://www.denkyosha.co.jp/ir/index.html
8151,東陽テクニカ,https://www.toyo.co.jp/ir/
8152,ソマール,https://www.somar.co.jp/ir/
8157,都築電気,https://www.tsuzuki.co.jp/ir/
8158,ソーダニッカ,https://www.sodanikka.co.jp/ir/
8159,立花エレテック,https://www.tachibana.co.jp/ir/
8167,リテールパートナーズ,http://retailpartners.co.jp/ir/info.html
8226,理経,https://www.rikei.co.jp/finance/for_investor/
8275,フォーバル,https://www.forval.co.jp/investor/
8281,ゼビオホールディングス,https://www.xebio.co.jp/ja/ir/
8291,日産東京販売ホールディングス,https://www.nissan-tokyo-hd.co.jp/ir/
8338,筑波銀行,https://www.tsukubabank.co.jp/ir/
8343,秋田銀行,https://www.akita-bank.co.jp/aboutus/investor/
8344,山形銀行,https://www.yamagatabank.co.jp/investor/
8345,岩手銀行,https://www.iwatebank.co.jp/company/
8349,東北銀行,https://www.tohoku-bank.co.jp/ir/
8362,福井銀行,https://www.fukuibank.co.jp/ir/
8364,清水銀行,https://www.shimizubank.co.jp/aboutus/ir.html
8365,富山銀行,https://www.toyamabank.co.jp/pages/kabunushi/kabunushi-top.htm
8383,鳥取銀行,https://www.tottoribank.co.jp/ir/index.html
8387,四国銀行,https://www.shikokubank.co.jp/profile/
8392,大分銀行,https://www.oitabank.co.jp/kabunushi/
8393,宮崎銀行,https://www.miyagin.co.jp/kabunushi/
8395,佐賀銀行,https://www.sagabank.co.jp/ir/
8399,琉球銀行,https://www.ryugin.co.jp/corporate/ir/
8416,高知銀行,https://www.kochi-bank.co.jp/inv/index.html?grid=h_1
8508,Ｊトラスト,https://www.jt-corp.co.jp/
8542,トマト銀行,https://www.tomatobank.co.jp/investor/index.html
8550,栃木銀行,https://www.tochigibank.co.jp/investment/
8551,北日本銀行,https://www.kitagin.co.jp/ir/
8558,東和銀行,https://www.towabank.co.jp/whatstowa/whatstowa.html
8562,福島銀行,https://www.fukushimabank.co.jp/ir/index.html
8563,大東銀行,https://www.daitobank.co.jp/investor/library/
8613,丸三証券,https://www.marusan-sec.co.jp/ir/
8614,東洋証券,http://www.toyo-sec.co.jp/ir/index.html
8617,光世証券,https://www.kosei.co.jp/ir/
8622,水戸証券,https://www.mito.co.jp/corporate/ir/
8624,いちよし証券,https://www.ichiyoshi.co.jp/stockholder
8708,アイザワ証券グループ,https://www.aizawa-group.jp/ir/
8715,アニコム　ホールディングス,https://www.anicom.co.jp/ir/
8737,あかつき本社,https://www.akatsuki-fg.com/ir/
8769,アドバンテッジリスクマネジメント,https://www.armg.jp/ir/
8789,フィンテック　グローバル,https://www.fgi.co.jp/ir/
8793,ＮＥＣキャピタルソリューション,https://www.necap.co.jp/ir/index.html
8798,アドバンスクリエイト,https://www.advancecreate.co.jp/ir
8818,京阪神ビルディング,https://www.keihanshin.co.jp/ir/
8860,フジ住宅,https://www.fuji-jutaku.co.jp/ir/
8864,空港施設,https://www.afc.jp/ir/
8897,ＭＩＲＡＲＴＨホールディングス,https://mirarth.co.jp/ir/
8908,毎日コムネット,http://www.maicom.co.jp/ir/index.html
8917,ファースト住建,https://www.f-juken.co.jp/ir/index.html
8920,東祥,https://www.to-sho.net/ir/index.html
8929,青山財産ネットワークス,https://www.azn.co.jp/ir/
8931,和田興産,https://www.wadakohsan.co.jp/investors
9028,ゼロ,https://www.zero-group.co.jp/ir/
9033,広島電鉄,https://www.hiroden.co.jp/company/index.html
9036,東部ネットワーク,http://www.tohbu.co.jp/ir/highlight/
9052,山陽電気鉄道,https://www.sanyo-railway.co.jp/company/index.html#ir
9057,遠州トラック,https://www.enshu-truck.co.jp/ir
9063,岡山県貨物運送,https://www.okaken.co.jp/company/ir/
9067,丸運,https://www.maruwn.co.jp/ir/
9081,神奈川中央交通,https://www.kanachu-ir.jp/
9145,ビーイングホールディングス,https://being-group.jp/ir/
9160,ノバレーゼ,https://www.novarese.co.jp/ir/
9173,東海汽船,https://www.tokaikisen.co.jp/company/
9206,スターフライヤー,https://www.starflyer.jp/starflyer/ir/
9223,ＡＳＮＯＶＡ,https://www.asnova.co.jp/ir/
9247,ＴＲＥホールディングス,https://tre-hd.co.jp/ir/
9249,日本エコシステム,https://www.jp-eco.co.jp/ir/
9254,ラバブルマーケティンググループ,https://lmg.co.jp/ir/
9262,シルバーライフ,https://www.silver-life.co.jp/ir/index.html
9268,オプティマスグループ,https://www.optimusgroup.co.jp/ir/
9270,バリュエンスホールディングス,https://www.valuence.inc/ir/
9274,ＫＰＰグループホールディングス,https://www.kpp-gr.com/ja/ir.html
9312,ケイヒン,https://www.keihin.co.jp/ir/
9324,安田倉庫,https://www.yasuda-soko.co.jp/ir/tabid/121/Default.aspx
9332,ＮＩＳＳＯホールディングス,https://www.nisso-hd.com/ir/
9339,コーチ・エィ,https://ir.coacha.com/
9351,東洋埠頭,https://www.toyofuto.co.jp/ir/
9355,リンコーコーポレーション,https://www.rinko.co.jp/kessan/
9360,鈴与シンワート,https://www.shinwart.co.jp/ir/
9368,キムラユニティー,https://www.kimura-unity.co.jp/ir/index.html
9369,キユーソー流通システム,https://www.krs.co.jp/ir/
9376,ユーラシア旅行社,https://www.eurasia.co.jp/company/ir/
9380,東海運,https://www.azumaship.co.jp/ir/
9405,朝日放送グループホールディングス,https://corp.asahi.co.jp/ja/ir/index.html
9414,日本ＢＳ放送,https://corp.bs11.jp/ir/Top.html
9424,日本通信,https://www.j-com.co.jp/ir/index.html
9428,クロップス,https://www.crops.co.jp/ir
9438,エムティーアイ,https://ir.mti.co.jp/
9466,アイドママーケティングコミュニケーション,https://www.e-aidma.co.jp/ir/
9470,学研ホールディングス,https://www.gakken.co.jp/ja/ir.html
9474,ゼンリン,https://www.zenrin.co.jp/company/ir/
9475,昭文社ホールディングス,https://www.mapple.co.jp/ir/
9511,沖縄電力,https://www.okiden.co.jp/ir/
9519,レノバ,https://www.renovainc.com/ir/
9534,北海道瓦斯,https://www.hokkaido-gas.co.jp/ir/irinfo/
9536,西部ガスホールディングス,https://hd.saibugas.co.jp/ir/
9537,北陸瓦斯,http://www.hokurikugas.co.jp/company/ir/irinformation.html
9539,京葉瓦斯,https://www.keiyogas.co.jp/company/ir/
9543,静岡ガス,https://ir.shizuokagas.co.jp/ja/ir/
9600,アイネット,https://www.inet.co.jp/ir/
9628,燦ホールディングス,https://www.san-hd.co.jp/ir/
9633,東京テアトル,https://www.theatres.co.jp/investor/
9639,三協フロンテア,https://www.sankyofrontier.com/ir/
9640,セゾンテクノロジー,https://www.saison-technology.com/ir
9651,日本プロセス,https://www.jpd.co.jp/ir/index.html
9691,両毛システムズ,https://www.ryomo.co.jp/ir/index.html
9692,シーイーシー,https://www.cec-ltd.co.jp/ir/
9739,ＮＳＷ,https://www.nsw.co.jp/ir/
9742,アイネス,https://www.ines.co.jp/ir.html
9753,アイエックス・ナレッジ,https://www.ikic.co.jp/ir.html
9755,応用地質,https://www.oyo.co.jp/investor-relations/
9776,札幌臨床検査センター,https://www.saturin.co.jp/ir/index.html
9824,泉州電業,https://www.senden.co.jp/financer/press/
9827,リリカラ,https://www.lilycolor.co.jp/company/ir/
9835,ジュンテンドー,https://www.juntendo.co.jp/ir/
9889,ＪＢＣＣホールディングス,https://www.jbcchd.co.jp/ir/
9900,サガミホールディングス,https://www.sagami-holdings.co.jp/ir/
9906,藤井産業,https://www.fujii.co.jp/irinfo/
9908,日本電計,https://www.n-denkei.co.jp/ir/
9928,ミロク情報サービス,https://www.mjs.co.jp/ir/
9929,平和紙業,https://www.heiwapaper.co.jp/ir/
9930,北沢産業,https://www.kitazawasangyo.co.jp/ir/
9946,ミニストップ,https://www.ministop.co.jp/corporate/ir/
9950,ハチバン,https://www.hachiban.co.jp/ir/
9979,大庄,https://www.daisyo.co.jp/company/ir/index.html
9990,サックスバー　ホールディングス,https://www.sacs-bar.co.jp/ir/
9991,ジェコス,https://www.gecoss.co.jp/investors/